contig	start	end	name	giemsa
Un_DS484508v1	0	1976	neg.519	gneg
Un_DS484509v1	0	1976	neg.520	gneg
Un_DS484510v1	0	1975	neg.521	gneg
Un_DS484511v1	0	1974	neg.522	gneg
Un_DS484513v1	0	1966	neg.523	gneg
Un_DS484514v1	0	1966	neg.524	gneg
Un_DS484515v1	0	1966	neg.525	gneg
Un_DS484520v1	0	1962	neg.526	gneg
Un_DS484521v1	0	1962	neg.527	gneg
Un_DS484522v1	0	1962	neg.528	gneg
Un_DS484524v1	0	1961	neg.529	gneg
Un_DS484525v1	0	1961	neg.530	gneg
Un_DS484527v1	0	1956	neg.531	gneg
Un_DS484528v1	0	1947	neg.532	gneg
Un_DS484532v1	0	1945	neg.533	gneg
Un_DS484534v1	0	1943	neg.534	gneg
Un_DS484539v1	0	1936	neg.535	gneg
Un_DS484542v1	0	1933	neg.536	gneg
Un_DS484543v1	0	1931	neg.537	gneg
Un_DS484544v1	0	1929	neg.538	gneg
Un_DS484546v1	0	1928	neg.539	gneg
Un_DS484548v1	0	1926	neg.540	gneg
Un_DS484549v1	0	1926	neg.541	gneg
Un_DS484550v1	0	1924	neg.542	gneg
Un_DS484553v1	0	1917	neg.543	gneg
Un_DS484557v1	0	1907	neg.544	gneg
Un_DS484559v1	0	1905	neg.545	gneg
Un_DS484561v1	0	1903	neg.546	gneg
Un_DS484565v1	0	1901	neg.547	gneg
Un_DS484566v1	0	1900	neg.548	gneg
Un_DS484567v1	0	1900	neg.549	gneg
Un_DS484571v1	0	1893	neg.550	gneg
Un_DS484573v1	0	1890	neg.551	gneg
Un_DS484577v1	0	1882	neg.552	gneg
Un_DS484578v1	0	1872	neg.553	gneg
Un_DS484579v1	0	1872	neg.554	gneg
Un_DS484581v1	0	1870	neg.555	gneg
Un_DS484584v1	0	1869	neg.556	gneg
Un_DS484588v1	0	1863	neg.557	gneg
Un_DS484591v1	0	1854	neg.558	gneg
Un_DS484592v1	0	1851	neg.559	gneg
Un_DS484593v1	0	1849	neg.560	gneg
Un_DS484595v1	0	1843	neg.561	gneg
Un_DS484601v1	0	1832	neg.562	gneg
Un_DS484602v1	0	1832	neg.563	gneg
Un_DS484606v1	0	1826	neg.564	gneg
Un_DS484607v1	0	1819	neg.565	gneg
Un_DS484614v1	0	1806	neg.566	gneg
Un_DS484616v1	0	1802	neg.567	gneg
Un_DS484617v1	0	1801	neg.568	gneg
Un_DS484619v1	0	1800	neg.569	gneg
Un_DS484621v1	0	1797	neg.570	gneg
Un_DS484629v1	0	1785	neg.571	gneg
Un_DS484630v1	0	1776	neg.572	gneg
Un_DS484632v1	0	1775	neg.573	gneg
Un_DS484635v1	0	1770	neg.574	gneg
Un_DS484639v1	0	1761	neg.575	gneg
Un_DS484642v1	0	1754	neg.576	gneg
Un_DS484646v1	0	1747	neg.577	gneg
Un_DS484649v1	0	1738	neg.578	gneg
Un_DS484651v1	0	1734	neg.579	gneg
Un_DS484652v1	0	1733	neg.580	gneg
Un_DS484653v1	0	1732	neg.581	gneg
Un_DS484654v1	0	1728	neg.582	gneg
Un_DS484656v1	0	1724	neg.583	gneg
Un_DS484658v1	0	1719	neg.584	gneg
Un_DS484659v1	0	1719	neg.585	gneg
Un_DS484661v1	0	1716	neg.586	gneg
Un_DS484662v1	0	1715	neg.587	gneg
Un_DS484663v1	0	1714	neg.588	gneg
Un_DS484667v1	0	1710	neg.589	gneg
Un_DS484671v1	0	1703	neg.590	gneg
Un_DS484673v1	0	1696	neg.591	gneg
Un_DS484678v1	0	1685	neg.592	gneg
Un_DS484685v1	0	1675	neg.593	gneg
Un_DS484686v1	0	1667	neg.594	gneg
Un_DS484689v1	0	1650	neg.595	gneg
Un_DS484692v1	0	1643	neg.596	gneg
Un_DS484693v1	0	1641	neg.597	gneg
Un_DS484699v1	0	1629	neg.598	gneg
Un_DS484700v1	0	1625	neg.599	gneg
Un_DS484707v1	0	1614	neg.600	gneg
Un_DS484709v1	0	1611	neg.601	gneg
Un_DS484710v1	0	1610	neg.602	gneg
Un_DS484712v1	0	1610	neg.603	gneg
Un_DS484713v1	0	1608	neg.604	gneg
Un_DS484714v1	0	1597	neg.605	gneg
Un_DS484716v1	0	1594	neg.606	gneg
Un_DS484718v1	0	1586	neg.607	gneg
Un_DS484720v1	0	1586	neg.608	gneg
Un_DS484721v1	0	1581	neg.609	gneg
Un_DS484722v1	0	1577	neg.610	gneg
Un_DS484726v1	0	1571	neg.611	gneg
Un_DS484727v1	0	1567	neg.612	gneg
Un_DS484728v1	0	1566	neg.613	gneg
Un_DS484729v1	0	1560	neg.614	gneg
Un_DS484734v1	0	1555	neg.615	gneg
Un_DS484735v1	0	1553	neg.616	gneg
Un_DS484736v1	0	1552	neg.617	gneg
Un_DS484738v1	0	1550	neg.618	gneg
Un_DS484739v1	0	1549	neg.619	gneg
Un_DS484742v1	0	1543	neg.620	gneg
Un_DS484746v1	0	1540	neg.621	gneg
Un_DS484748v1	0	1538	neg.622	gneg
Un_DS484750v1	0	1533	neg.623	gneg
Un_DS484751v1	0	1533	neg.624	gneg
Un_DS484752v1	0	1532	neg.625	gneg
Un_DS484754v1	0	1527	neg.626	gneg
Un_DS484756v1	0	1525	neg.627	gneg
Un_DS484760v1	0	1521	neg.628	gneg
Un_DS484762v1	0	1520	neg.629	gneg
Un_DS484764v1	0	1518	neg.630	gneg
Un_DS484769v1	0	1508	neg.631	gneg
Un_DS484770v1	0	1504	neg.632	gneg
Un_DS484771v1	0	1504	neg.633	gneg
Un_DS484772v1	0	1502	neg.634	gneg
Un_DS484773v1	0	1494	neg.635	gneg
Un_DS484774v1	0	1492	neg.636	gneg
Un_DS484776v1	0	1490	neg.637	gneg
Un_DS484779v1	0	1487	neg.638	gneg
Un_DS484780v1	0	1487	neg.639	gneg
Un_DS484782v1	0	1484	neg.640	gneg
Un_DS484787v1	0	1475	neg.641	gneg
Un_DS484789v1	0	1473	neg.642	gneg
Un_DS484792v1	0	1471	neg.643	gneg
Un_DS484796v1	0	1468	neg.644	gneg
Un_DS484797v1	0	1467	neg.645	gneg
Un_DS484798v1	0	1466	neg.646	gneg
Un_DS484799v1	0	1464	neg.647	gneg
Un_DS484802v1	0	1462	neg.648	gneg
Un_DS484804v1	0	1461	neg.649	gneg
Un_DS484806v1	0	1458	neg.650	gneg
Un_DS484812v1	0	1451	neg.651	gneg
Un_DS484815v1	0	1446	neg.652	gneg
Un_DS484816v1	0	1446	neg.653	gneg
Un_DS484817v1	0	1445	neg.654	gneg
Un_DS484822v1	0	1436	neg.655	gneg
Un_DS484825v1	0	1432	neg.656	gneg
Un_DS484827v1	0	1432	neg.657	gneg
Un_DS484828v1	0	1430	neg.658	gneg
Un_DS484831v1	0	1429	neg.659	gneg
Un_DS484834v1	0	1424	neg.660	gneg
Un_DS484836v1	0	1424	neg.661	gneg
Un_DS484838v1	0	1422	neg.662	gneg
Un_DS484841v1	0	1416	neg.663	gneg
Un_DS484842v1	0	1416	neg.664	gneg
Un_DS484843v1	0	1416	neg.665	gneg
Un_DS484844v1	0	1415	neg.666	gneg
Un_DS484846v1	0	1412	neg.667	gneg
Un_DS484847v1	0	1411	neg.668	gneg
Un_DS484848v1	0	1410	neg.669	gneg
Un_DS484851v1	0	1408	neg.670	gneg
Un_DS484852v1	0	1407	neg.671	gneg
Un_DS484853v1	0	1406	neg.672	gneg
Un_DS484855v1	0	1404	neg.673	gneg
Un_DS484861v1	0	1395	neg.674	gneg
Un_DS484862v1	0	1394	neg.675	gneg
Un_DS484865v1	0	1391	neg.676	gneg
Un_DS484866v1	0	1391	neg.677	gneg
Un_DS484869v1	0	1391	neg.678	gneg
Un_DS484870v1	0	1386	neg.679	gneg
Un_DS484872v1	0	1385	neg.680	gneg
Un_DS484874v1	0	1384	neg.681	gneg
Un_DS484878v1	0	1381	neg.682	gneg
Un_DS484881v1	0	1380	neg.683	gneg
Un_DS484882v1	0	1379	neg.684	gneg
Un_DS484884v1	0	1378	neg.685	gneg
Un_DS484886v1	0	1377	neg.686	gneg
Un_DS484887v1	0	1377	neg.687	gneg
Un_DS484888v1	0	1377	neg.688	gneg
Un_DS484889v1	0	1377	neg.689	gneg
Un_DS484894v1	0	1375	neg.690	gneg
Un_DS484895v1	0	1374	neg.691	gneg
Un_DS484896v1	0	1374	neg.692	gneg
Un_DS484897v1	0	1373	neg.693	gneg
Un_DS484898v1	0	1371	neg.694	gneg
Un_DS484899v1	0	1369	neg.695	gneg
Un_DS484901v1	0	1368	neg.696	gneg
Un_DS484904v1	0	1366	neg.697	gneg
Un_DS484910v1	0	1356	neg.698	gneg
Un_DS484916v1	0	1352	neg.699	gneg
Un_DS484917v1	0	1351	neg.700	gneg
Un_DS484919v1	0	1347	neg.701	gneg
Un_DS484920v1	0	1347	neg.702	gneg
Un_DS484921v1	0	1346	neg.703	gneg
Un_DS484922v1	0	1344	neg.704	gneg
Un_DS484923v1	0	1343	neg.705	gneg
Un_DS484926v1	0	1340	neg.706	gneg
Un_DS484927v1	0	1340	neg.707	gneg
Un_DS484929v1	0	1339	neg.708	gneg
Un_DS484930v1	0	1339	neg.709	gneg
Un_DS484932v1	0	1337	neg.710	gneg
Un_DS484933v1	0	1337	neg.711	gneg
Un_DS484938v1	0	1334	neg.712	gneg
Un_DS484940v1	0	1333	neg.713	gneg
Un_DS484941v1	0	1333	neg.714	gneg
Un_DS484943v1	0	1332	neg.715	gneg
Un_DS484944v1	0	1330	neg.716	gneg
Un_DS484948v1	0	1328	neg.717	gneg
Un_DS484954v1	0	1323	neg.718	gneg
Un_DS484960v1	0	1316	neg.719	gneg
Un_DS484962v1	0	1315	neg.720	gneg
Un_DS484964v1	0	1315	neg.721	gneg
Un_DS484967v1	0	1311	neg.722	gneg
Un_DS484972v1	0	1310	neg.723	gneg
Un_DS484976v1	0	1308	neg.724	gneg
Un_DS484979v1	0	1304	neg.725	gneg
Un_DS484982v1	0	1304	neg.726	gneg
Un_DS484984v1	0	1304	neg.727	gneg
Un_DS484985v1	0	1303	neg.728	gneg
Un_DS484987v1	0	1302	neg.729	gneg
Un_DS484988v1	0	1301	neg.730	gneg
Un_DS484991v1	0	1299	neg.731	gneg
Un_DS484993v1	0	1297	neg.732	gneg
Un_DS484998v1	0	1294	neg.733	gneg
Un_DS484999v1	0	1294	neg.734	gneg
Un_DS485000v1	0	1293	neg.735	gneg
Un_DS485002v1	0	1291	neg.736	gneg
Un_DS485004v1	0	1290	neg.737	gneg
Un_DS485005v1	0	1289	neg.738	gneg
Un_DS485007v1	0	1287	neg.739	gneg
Un_DS485010v1	0	1286	neg.740	gneg
Un_DS485011v1	0	1285	neg.741	gneg
Un_DS485019v1	0	1280	neg.742	gneg
Un_DS485020v1	0	1280	neg.743	gneg
Un_DS485022v1	0	1279	neg.744	gneg
Un_DS485024v1	0	1278	neg.745	gneg
Un_DS485025v1	0	1278	neg.746	gneg
Un_DS485026v1	0	1278	neg.747	gneg
Un_DS485027v1	0	1277	neg.748	gneg
Un_DS485029v1	0	1277	neg.749	gneg
Un_DS485030v1	0	1276	neg.750	gneg
Un_DS485031v1	0	1275	neg.751	gneg
Un_DS485032v1	0	1275	neg.752	gneg
Un_DS485035v1	0	1274	neg.753	gneg
Un_DS485036v1	0	1274	neg.754	gneg
Un_DS485038v1	0	1272	neg.755	gneg
Un_DS485041v1	0	1271	neg.756	gneg
Un_DS485045v1	0	1271	neg.757	gneg
Un_DS485046v1	0	1270	neg.758	gneg
Un_DS485047v1	0	1270	neg.759	gneg
Un_DS485053v1	0	1266	neg.760	gneg
Un_DS485055v1	0	1264	neg.761	gneg
Un_DS485056v1	0	1263	neg.762	gneg
Un_DS485058v1	0	1263	neg.763	gneg
Un_DS485059v1	0	1263	neg.764	gneg
Un_DS485062v1	0	1262	neg.765	gneg
Un_DS485064v1	0	1262	neg.766	gneg
Un_DS485065v1	0	1262	neg.767	gneg
Un_DS485066v1	0	1261	neg.768	gneg
Un_DS485067v1	0	1261	neg.769	gneg
Un_DS485068v1	0	1260	neg.770	gneg
Un_DS485071v1	0	1260	neg.771	gneg
Un_DS485073v1	0	1259	neg.772	gneg
Un_DS485076v1	0	1258	neg.773	gneg
Un_DS485079v1	0	1253	neg.774	gneg
Un_DS485082v1	0	1251	neg.775	gneg
Un_DS485083v1	0	1251	neg.776	gneg
Un_DS485085v1	0	1251	neg.777	gneg
Un_DS485086v1	0	1250	neg.778	gneg
Un_DS485087v1	0	1249	neg.779	gneg
Un_DS485088v1	0	1248	neg.780	gneg
Un_DS485089v1	0	1247	neg.781	gneg
Un_DS485091v1	0	1246	neg.782	gneg
Un_DS485092v1	0	1246	neg.783	gneg
Un_DS485098v1	0	1242	neg.784	gneg
Un_DS485100v1	0	1241	neg.785	gneg
Un_DS485102v1	0	1240	neg.786	gneg
Un_DS485105v1	0	1240	neg.787	gneg
Un_DS485107v1	0	1239	neg.788	gneg
Un_DS485117v1	0	1236	neg.789	gneg
Un_DS485118v1	0	1235	neg.790	gneg
Un_DS485122v1	0	1234	neg.791	gneg
Un_DS485123v1	0	1234	neg.792	gneg
Un_DS485125v1	0	1234	neg.793	gneg
Un_DS485127v1	0	1233	neg.794	gneg
Un_DS485130v1	0	1232	neg.795	gneg
Un_DS485132v1	0	1231	neg.796	gneg
Un_DS485133v1	0	1231	neg.797	gneg
Un_DS485134v1	0	1231	neg.798	gneg
Un_DS485136v1	0	1231	neg.799	gneg
Un_DS485138v1	0	1229	neg.800	gneg
Un_DS485140v1	0	1229	neg.801	gneg
Un_DS485144v1	0	1227	neg.802	gneg
Un_DS485146v1	0	1227	neg.803	gneg
Un_DS485148v1	0	1227	neg.804	gneg
Un_DS485149v1	0	1226	neg.805	gneg
Un_DS485150v1	0	1226	neg.806	gneg
Un_DS485151v1	0	1226	neg.807	gneg
Un_DS485152v1	0	1225	neg.808	gneg
Un_DS485153v1	0	1225	neg.809	gneg
Un_DS485154v1	0	1225	neg.810	gneg
Un_DS485155v1	0	1225	neg.811	gneg
Un_DS485156v1	0	1225	neg.812	gneg
Un_DS485157v1	0	1225	neg.813	gneg
Un_DS485160v1	0	1224	neg.814	gneg
Un_DS485161v1	0	1224	neg.815	gneg
Un_DS485162v1	0	1223	neg.816	gneg
Un_DS485163v1	0	1223	neg.817	gneg
Un_DS485165v1	0	1222	neg.818	gneg
Un_DS485169v1	0	1220	neg.819	gneg
Un_DS485173v1	0	1219	neg.820	gneg
Un_DS485174v1	0	1219	neg.821	gneg
Un_DS485176v1	0	1219	neg.822	gneg
Un_DS485177v1	0	1218	neg.823	gneg
Un_DS485181v1	0	1214	neg.824	gneg
Un_DS485182v1	0	1213	neg.825	gneg
Un_DS485184v1	0	1212	neg.826	gneg
Un_DS485190v1	0	1211	neg.827	gneg
Un_DS485192v1	0	1210	neg.828	gneg
Un_DS485194v1	0	1209	neg.829	gneg
Un_DS485198v1	0	1209	neg.830	gneg
Un_DS485199v1	0	1208	neg.831	gneg
Un_DS485200v1	0	1208	neg.832	gneg
Un_DS485203v1	0	1208	neg.833	gneg
Un_DS485204v1	0	1207	neg.834	gneg
Un_DS485205v1	0	1206	neg.835	gneg
Un_DS485208v1	0	1205	neg.836	gneg
Un_DS485209v1	0	1205	neg.837	gneg
Un_DS485211v1	0	1205	neg.838	gneg
Un_DS485215v1	0	1203	neg.839	gneg
Un_DS485216v1	0	1203	neg.840	gneg
Un_DS485218v1	0	1203	neg.841	gneg
Un_DS485220v1	0	1202	neg.842	gneg
Un_DS485221v1	0	1201	neg.843	gneg
Un_DS485223v1	0	1200	neg.844	gneg
Un_DS485224v1	0	1200	neg.845	gneg
Un_DS485226v1	0	1199	neg.846	gneg
Un_DS485227v1	0	1199	neg.847	gneg
Un_DS485228v1	0	1198	neg.848	gneg
Un_DS485229v1	0	1198	neg.849	gneg
Un_DS485230v1	0	1197	neg.850	gneg
Un_DS485233v1	0	1197	neg.851	gneg
Un_DS485239v1	0	1195	neg.852	gneg
Un_DS485240v1	0	1195	neg.853	gneg
Un_DS485242v1	0	1194	neg.854	gneg
Un_DS485243v1	0	1193	neg.855	gneg
Un_DS485245v1	0	1193	neg.856	gneg
Un_DS485246v1	0	1193	neg.857	gneg
Un_DS485247v1	0	1193	neg.858	gneg
Un_DS485249v1	0	1192	neg.859	gneg
Un_DS485251v1	0	1192	neg.860	gneg
Un_DS485252v1	0	1191	neg.861	gneg
Un_DS485253v1	0	1191	neg.862	gneg
Un_DS485254v1	0	1190	neg.863	gneg
Un_DS485255v1	0	1190	neg.864	gneg
Un_DS485256v1	0	1190	neg.865	gneg
Un_DS485258v1	0	1189	neg.866	gneg
Un_DS485259v1	0	1189	neg.867	gneg
Un_DS485260v1	0	1189	neg.868	gneg
Un_DS485261v1	0	1189	neg.869	gneg
Un_DS485263v1	0	1188	neg.870	gneg
Un_DS485264v1	0	1186	neg.871	gneg
Un_DS485265v1	0	1186	neg.872	gneg
Un_DS485270v1	0	1185	neg.873	gneg
Un_DS485273v1	0	1185	neg.874	gneg
Un_DS485275v1	0	1185	neg.875	gneg
Un_DS485280v1	0	1184	neg.876	gneg
Un_DS485284v1	0	1182	neg.877	gneg
Un_DS485285v1	0	1181	neg.878	gneg
Un_DS485290v1	0	1179	neg.879	gneg
Un_DS485291v1	0	1179	neg.880	gneg
Un_DS485292v1	0	1179	neg.881	gneg
Un_DS485294v1	0	1178	neg.882	gneg
Un_DS485296v1	0	1178	neg.883	gneg
Un_DS485297v1	0	1178	neg.884	gneg
Un_DS485298v1	0	1178	neg.885	gneg
Un_DS485301v1	0	1177	neg.886	gneg
Un_DS485304v1	0	1175	neg.887	gneg
Un_DS485306v1	0	1174	neg.888	gneg
Un_DS485309v1	0	1173	neg.889	gneg
Un_DS485311v1	0	1173	neg.890	gneg
Un_DS485313v1	0	1171	neg.891	gneg
Un_DS485314v1	0	1171	neg.892	gneg
Un_DS485319v1	0	1169	neg.893	gneg
Un_DS485322v1	0	1168	neg.894	gneg
Un_DS485323v1	0	1167	neg.895	gneg
Un_DS485324v1	0	1167	neg.896	gneg
Un_DS485325v1	0	1167	neg.897	gneg
Un_DS485326v1	0	1166	neg.898	gneg
Un_DS485330v1	0	1166	neg.899	gneg
Un_DS485331v1	0	1165	neg.900	gneg
Un_DS485333v1	0	1165	neg.901	gneg
Un_DS485337v1	0	1163	neg.902	gneg
Un_DS485338v1	0	1163	neg.903	gneg
Un_DS485339v1	0	1163	neg.904	gneg
Un_DS485340v1	0	1163	neg.905	gneg
Un_DS485341v1	0	1162	neg.906	gneg
Un_DS485342v1	0	1162	neg.907	gneg
Un_DS485349v1	0	1161	neg.908	gneg
Un_DS485353v1	0	1160	neg.909	gneg
Un_DS485354v1	0	1160	neg.910	gneg
Un_DS485356v1	0	1160	neg.911	gneg
Un_DS485357v1	0	1159	neg.912	gneg
Un_DS485361v1	0	1159	neg.913	gneg
Un_DS485362v1	0	1158	neg.914	gneg
Un_DS485365v1	0	1157	neg.915	gneg
Un_DS485368v1	0	1157	neg.916	gneg
Un_DS485370v1	0	1156	neg.917	gneg
Un_DS485371v1	0	1156	neg.918	gneg
Un_DS485376v1	0	1155	neg.919	gneg
Un_DS485379v1	0	1154	neg.920	gneg
Un_DS485381v1	0	1154	neg.921	gneg
Un_DS485382v1	0	1154	neg.922	gneg
Un_DS485383v1	0	1154	neg.923	gneg
Un_DS485385v1	0	1153	neg.924	gneg
Un_DS485386v1	0	1153	neg.925	gneg
Un_DS485387v1	0	1152	neg.926	gneg
Un_DS485389v1	0	1152	neg.927	gneg
Un_DS485390v1	0	1152	neg.928	gneg
Un_DS485392v1	0	1151	neg.929	gneg
Un_DS485393v1	0	1150	neg.930	gneg
Un_DS485395v1	0	1150	neg.931	gneg
Un_DS485397v1	0	1148	neg.932	gneg
Un_DS485398v1	0	1148	neg.933	gneg
Un_DS485400v1	0	1148	neg.934	gneg
Un_DS485401v1	0	1148	neg.935	gneg
Un_DS485403v1	0	1148	neg.936	gneg
Un_DS485407v1	0	1147	neg.937	gneg
Un_DS485410v1	0	1147	neg.938	gneg
Un_DS485411v1	0	1146	neg.939	gneg
Un_DS485415v1	0	1146	neg.940	gneg
Un_DS485419v1	0	1144	neg.941	gneg
Un_DS485420v1	0	1144	neg.942	gneg
Un_DS485421v1	0	1144	neg.943	gneg
Un_DS485424v1	0	1143	neg.944	gneg
Un_DS485425v1	0	1143	neg.945	gneg
Un_DS485426v1	0	1142	neg.946	gneg
Un_DS485428v1	0	1142	neg.947	gneg
Un_DS485429v1	0	1141	neg.948	gneg
Un_DS485433v1	0	1140	neg.949	gneg
Un_DS485434v1	0	1140	neg.950	gneg
Un_DS485437v1	0	1140	neg.951	gneg
Un_DS485438v1	0	1139	neg.952	gneg
Un_DS485439v1	0	1139	neg.953	gneg
Un_DS485441v1	0	1139	neg.954	gneg
Un_DS485442v1	0	1139	neg.955	gneg
Un_DS485443v1	0	1138	neg.956	gneg
Un_DS485448v1	0	1137	neg.957	gneg
Un_DS485451v1	0	1136	neg.958	gneg
Un_DS485453v1	0	1136	neg.959	gneg
Un_DS485456v1	0	1135	neg.960	gneg
Un_DS485457v1	0	1135	neg.961	gneg
Un_DS485461v1	0	1134	neg.962	gneg
Un_DS485462v1	0	1134	neg.963	gneg
Un_DS485464v1	0	1133	neg.964	gneg
Un_DS485466v1	0	1133	neg.965	gneg
Un_DS485467v1	0	1132	neg.966	gneg
Un_DS485468v1	0	1132	neg.967	gneg
Un_DS485469v1	0	1132	neg.968	gneg
Un_DS485472v1	0	1131	neg.969	gneg
Un_DS485475v1	0	1130	neg.970	gneg
Un_DS485477v1	0	1130	neg.971	gneg
Un_DS485481v1	0	1129	neg.972	gneg
Un_DS485482v1	0	1129	neg.973	gneg
Un_DS485488v1	0	1127	neg.974	gneg
Un_DS485490v1	0	1127	neg.975	gneg
Un_DS485491v1	0	1126	neg.976	gneg
Un_DS485494v1	0	1126	neg.977	gneg
Un_DS485495v1	0	1126	neg.978	gneg
Un_DS485496v1	0	1126	neg.979	gneg
Un_DS485497v1	0	1125	neg.980	gneg
Un_DS485498v1	0	1125	neg.981	gneg
Un_DS485500v1	0	1124	neg.982	gneg
Un_DS485501v1	0	1124	neg.983	gneg
Un_DS485503v1	0	1123	neg.984	gneg
Un_DS485504v1	0	1123	neg.985	gneg
Un_DS485505v1	0	1123	neg.986	gneg
Un_DS485506v1	0	1123	neg.987	gneg
Un_DS485509v1	0	1123	neg.988	gneg
Un_DS485515v1	0	1120	neg.989	gneg
Un_DS485517v1	0	1119	neg.990	gneg
Un_DS485518v1	0	1119	neg.991	gneg
Un_DS485520v1	0	1118	neg.992	gneg
Un_DS485521v1	0	1118	neg.993	gneg
Un_DS485522v1	0	1118	neg.994	gneg
Un_DS485525v1	0	1117	neg.995	gneg
Un_DS485526v1	0	1117	neg.996	gneg
Un_DS485527v1	0	1117	neg.997	gneg
Un_DS485528v1	0	1117	neg.998	gneg
Un_DS485529v1	0	1117	neg.999	gneg
Un_DS485530v1	0	1117	neg.1000	gneg
Un_DS485531v1	0	1116	neg.1001	gneg
Un_DS485533v1	0	1116	neg.1002	gneg
Un_DS485535v1	0	1116	neg.1003	gneg
Un_DS485536v1	0	1116	neg.1004	gneg
Un_DS485538v1	0	1115	neg.1005	gneg
Un_DS485539v1	0	1115	neg.1006	gneg
Un_DS485540v1	0	1114	neg.1007	gneg
Un_DS485541v1	0	1114	neg.1008	gneg
Un_DS485542v1	0	1114	neg.1009	gneg
Un_DS485543v1	0	1114	neg.1010	gneg
Un_DS485544v1	0	1114	neg.1011	gneg
Un_DS485545v1	0	1114	neg.1012	gneg
Un_DS485547v1	0	1112	neg.1013	gneg
Un_DS485548v1	0	1112	neg.1014	gneg
Un_DS485557v1	0	1110	neg.1015	gneg
Un_DS485558v1	0	1110	neg.1016	gneg
Un_DS485559v1	0	1110	neg.1017	gneg
Un_DS485563v1	0	1109	neg.1018	gneg
Un_DS485565v1	0	1109	neg.1019	gneg
Un_DS485566v2	0	544	neg.1020	gneg
Un_DS485567v1	0	1108	neg.1021	gneg
Un_DS485569v1	0	1108	neg.1022	gneg
Un_DS485571v1	0	1107	neg.1023	gneg
Un_DS485572v1	0	1107	neg.1024	gneg
Un_DS485574v1	0	1106	neg.1025	gneg
Un_DS485578v1	0	1105	neg.1026	gneg
Un_DS485579v1	0	1105	neg.1027	gneg
Un_DS485581v1	0	1105	neg.1028	gneg
Un_DS485582v1	0	1105	neg.1029	gneg
Un_DS485583v1	0	1105	neg.1030	gneg
Un_DS485584v1	0	1105	neg.1031	gneg
Un_DS485585v1	0	1103	neg.1032	gneg
Un_DS485587v1	0	1103	neg.1033	gneg
Un_DS485588v1	0	1103	neg.1034	gneg
Un_DS485589v1	0	1102	neg.1035	gneg
Un_DS485591v1	0	1102	neg.1036	gneg
Un_DS485593v1	0	1101	neg.1037	gneg
Un_DS485595v1	0	1101	neg.1038	gneg
Un_DS485601v1	0	1099	neg.1039	gneg
Un_DS485602v1	0	1099	neg.1040	gneg
Un_DS485605v1	0	1098	neg.1041	gneg
Un_DS485607v1	0	1097	neg.1042	gneg
Un_DS485608v1	0	1097	neg.1043	gneg
Un_DS485609v1	0	1096	neg.1044	gneg
Un_DS485610v1	0	1096	neg.1045	gneg
Un_DS485614v1	0	1094	neg.1046	gneg
Un_DS485621v1	0	1091	neg.1047	gneg
Un_DS485622v1	0	1090	neg.1048	gneg
Un_DS485623v1	0	1090	neg.1049	gneg
Un_DS485624v1	0	1090	neg.1050	gneg
Un_DS485627v1	0	1090	neg.1051	gneg
Un_DS485628v1	0	1089	neg.1052	gneg
Un_DS485630v1	0	1089	neg.1053	gneg
Un_DS485632v1	0	1088	neg.1054	gneg
Un_DS485634v1	0	1088	neg.1055	gneg
Un_DS485636v1	0	1088	neg.1056	gneg
Un_DS485640v1	0	1087	neg.1057	gneg
Un_DS485642v1	0	1087	neg.1058	gneg
Un_DS485643v1	0	1086	neg.1059	gneg
Un_DS485648v1	0	1086	neg.1060	gneg
Un_DS485650v1	0	1084	neg.1061	gneg
Un_DS485653v1	0	1084	neg.1062	gneg
Un_DS485654v1	0	1084	neg.1063	gneg
Un_DS485655v1	0	1083	neg.1064	gneg
Un_DS485656v1	0	1083	neg.1065	gneg
Un_DS485657v1	0	1083	neg.1066	gneg
Un_DS485659v1	0	1082	neg.1067	gneg
Un_DS485661v1	0	1081	neg.1068	gneg
Un_DS485664v1	0	1081	neg.1069	gneg
Un_DS485666v1	0	1080	neg.1070	gneg
Un_DS485667v1	0	1080	neg.1071	gneg
Un_DS485668v1	0	1080	neg.1072	gneg
Un_DS485670v1	0	1079	neg.1073	gneg
Un_DS485671v1	0	1079	neg.1074	gneg
Un_DS485673v1	0	1078	neg.1075	gneg
Un_DS485675v1	0	1078	neg.1076	gneg
Un_DS485678v1	0	1077	neg.1077	gneg
Un_DS485679v1	0	1077	neg.1078	gneg
Un_DS485681v1	0	1076	neg.1079	gneg
Un_DS485682v1	0	1076	neg.1080	gneg
Un_DS485683v1	0	1076	neg.1081	gneg
Un_DS485684v1	0	1076	neg.1082	gneg
Un_DS485686v1	0	1075	neg.1083	gneg
Un_DS485688v1	0	1075	neg.1084	gneg
Un_DS485692v1	0	1074	neg.1085	gneg
Un_DS485693v1	0	1074	neg.1086	gneg
Un_DS485694v1	0	1074	neg.1087	gneg
Un_DS485695v2	0	564	neg.1088	gneg
Un_DS485701v1	0	1072	neg.1089	gneg
Un_DS485703v1	0	1071	neg.1090	gneg
Un_DS485709v1	0	1070	neg.1091	gneg
Un_DS485711v1	0	1070	neg.1092	gneg
Un_DS485712v1	0	1070	neg.1093	gneg
Un_DS485714v1	0	1069	neg.1094	gneg
Un_DS485717v1	0	1069	neg.1095	gneg
Un_DS485722v1	0	1067	neg.1096	gneg
