chrom	chromStart	chromEnd	name	gieStain
chr2R	23805292	23836073		
chr2R	23836073	23852039		
chr2R	23852039	23860072		
chr2R	23860072	23868659		
chr2R	23868659	23877246		
chr2R	23877246	23883256		
chr2R	23883256	23894419		
chr2R	23894419	23908710		
chr2R	23908710	23921407		
chr2R	23921407	23934104		
chr2R	23934104	23943872		
chr2R	23943872	23956569		
chr2R	23956569	23971770		
chr2R	23971770	23976635		
chr2R	23976635	23989883		
chr2R	23989883	24003132		
chr2R	24003132	24016380		
chr2R	24016380	24021245		
chr2R	24021245	24030280		
chr2R	24030280	24051248		
chr2R	24051248	24057513		
chr2R	24057513	24066463		
chr2R	24066463	24083524		
chr2R	24083524	24097845		
chr2R	24097845	24114906		
chr2R	24114906	24134459		
chr2R	24134459	24144090		
chr2R	24144090	24156611		
chr2R	24156611	24174970		
chr2R	24174970	24222906		
chr2R	24222906	24248053		
chr2R	24248053	24273199		
chr2R	24273199	24290802		
chr2R	24290802	24346282		
chr2R	24346282	24394218		
chr2R	24394218	24449698		
chr2R	24449698	24505178		
chr2R	24505178	24505188		
chr2R	24505188	24524050		
chr2R	24524050	24540611		
chr2R	24540611	24579465		
chr2R	24579465	24579475		
chr2R	24579475	24585338		
chr2R	24585338	24599057		
chr2R	24599057	24615942		
chr2R	24615942	24648128		
chr2R	24648128	24649777		
chr2R	24649777	24657164		
chr2R	24657164	24677281		
chr2R	24677281	24714392		
chr2R	24714392	24733860		
chr2R	24733860	24747488		
chr2R	24747488	24796280		
chr2R	24796280	24838472		
chr2R	24838472	24851873		
chr2R	24851873	24876763		
chr2R	24876763	24940900		
chr2R	24940900	24940910		
chr2R	24940910	24940920		
chr2R	24940920	24954223		
chr2R	24954223	24955470		
chr2R	24955470	24963446		
chr2R	24963446	24990726		
chr2R	24990726	25017640		
chr2R	25017640	25044553		
chr2R	25044553	25066225		
chr2R	25066225	25093138		
chr2R	25093138	25101785		
chr2R	25101785	25286936		
chr3L	0	52709		
chr3L	52709	114102		
chr3L	114102	163984		
chr3L	163984	237127		
chr3L	237127	298520		
chr3L	298520	450083		
chr3L	450083	456078		
chr3L	456078	563755		
chr3L	563755	568411		
chr3L	568411	584813		
chr3L	584813	605001		
chr3L	605001	644273		
chr3L	644273	714263		
chr3L	714263	756302		
chr3L	756302	814270		
chr3L	814270	880120		
chr3L	880120	890466		
chr3L	890466	924623		
chr3L	924623	1006402		
chr3L	1006402	1056487		
chr3L	1056487	1082762		
chr3L	1082762	1132848		
chr3L	1132848	1174887		
chr3L	1174887	1216926		
chr3L	1216926	1282776		
chr3L	1282776	1309051		
chr3L	1309051	1335325		
chr3L	1335325	1360723		
chr3L	1360723	1393741		
chr3L	1393741	1449776		
chr3L	1449776	1498192		
chr3L	1498192	1546607		
chr3L	1546607	1548286		
chr3L	1548286	1568009		
chr3L	1568009	1587732		
chr3L	1587732	1607455		
chr3L	1607455	1622626		
chr3L	1622626	1651547		
chr3L	1651547	1680467		
chr3L	1680467	1695638		
chr3L	1695638	1710810		
chr3L	1710810	1761634		
chr3L	1761634	1764004		
chr3L	1764004	1774624		
chr3L	1774624	1811699		
chr3L	1811699	1815644		
chr3L	1815644	1836941		
chr3L	1836941	1876975		
chr3L	1876975	1879535		
chr3L	1879535	1900832		
chr3L	1900832	1932061		
chr3L	1932061	1963290		
chr3L	1963290	1979672		
chr3L	1979672	2020731		
chr3L	2020731	2081550		
chr3L	2081550	2112779		
chr3L	2112779	2142693		
chr3L	2142693	2177504		
chr3L	2177504	2218979		
chr3L	2218979	2247263		
chr3L	2247263	2269020		
chr3L	2269020	2310495		
chr3L	2310495	2365024		
chr3L	2365024	2386781		
chr3L	2386781	2421593		
chr3L	2421593	2469595		
chr3L	2469595	2491352		
chr3L	2491352	2513109		
chr3L	2513109	2554656		
chr3L	2554656	2583004		
chr3L	2583004	2631115		
chr3L	2631115	2666006		
chr3L	2666006	2674592		
chr3L	2674592	2716161		
chr3L	2716161	2757730		
chr3L	2757730	2779536		
chr3L	2779536	2807885		
chr3L	2807885	2836234		
chr3L	2836234	2864582		
chr3L	2864582	2932455		
chr3L	2932455	3000328		
chr3L	3000328	3048439		
chr3L	3048439	3050263		
chr3L	3050263	3062407		
chr3L	3062407	3074551		
chr3L	3074551	3083893		
chr3L	3083893	3115187		
chr3L	3115187	3116647		
chr3L	3116647	3128791		
chr3L	3128791	3132469		
chr3L	3132469	3144613		
chr3L	3144613	3148292		
chr3L	3148292	3160436		
chr3L	3160436	3172580		
chr3L	3172580	3179119		
chr3L	3179119	3191263		
chr3L	3191263	3203407		
chr3L	3203407	3207085		
chr3L	3207085	3216427		
chr3L	3216427	3222966		
chr3L	3222966	3252042		
chr3L	3252042	3261384		
chr3L	3261384	3270725		
chr3L	3270725	3280067		
chr3L	3280067	3303479		
chr3L	3303479	3310019		
chr3L	3310019	3336234		
chr3L	3336234	3404939		
chr3L	3404939	3427672		
chr3L	3427672	3471006		
chr3L	3471006	3514340		
chr3L	3514340	3564494		
chr3L	3564494	3607829		
chr3L	3607829	3651163		
chr3L	3651163	3673896		
chr3L	3673896	3703449		
chr3L	3703449	3726181		
chr3L	3726181	3755734		
chr3L	3755734	3825069		
chr3L	3825069	3828621		
chr3L	3828621	3844534		
chr3L	3844534	3874086		
chr3L	3874086	3903639		
chr3L	3903639	3919619		
chr3L	3919619	3935599		
chr3L	3935599	3970095		
chr3L	3970095	3993527		
chr3L	3993527	4016960		
chr3L	4016960	4044080		
chr3L	4044080	4097252		
chr3L	4097252	4115981		
chr3L	4115981	4142736		
chr3L	4142736	4169491		
chr3L	4169491	4180026		
chr3L	4180026	4245410		
chr3L	4245410	4249591		
chr3L	4249591	4292399		
chr3L	4292399	4335208		
chr3L	4335208	4378017		
chr3L	4378017	4388551		
chr3L	4388551	4407280		
chr3L	4407280	4426009		
chr3L	4426009	4468818		
chr3L	4468818	4479353		
chr3L	4479353	4489888		
chr3L	4489888	4555271		
chr3L	4555271	4559452		
chr3L	4559452	4610454		
chr3L	4610454	4653263		
chr3L	4653263	4696072		
chr3L	4696072	4722827		
chr3L	4722827	4749582		
chr3L	4749582	4784365		
chr3L	4784365	4811120		
chr3L	4811120	4878176		
chr3L	4878176	4945231		
chr3L	4945231	4971987		
chr3L	4971987	5039043		
chr3L	5039043	5106098		
chr3L	5106098	5131727		
chr3L	5131727	5158483		
chr3L	5158483	5193265		
chr3L	5193265	5258648		
chr3L	5258648	5262829		
chr3L	5262829	5297611		
chr3L	5297611	5348613		
chr3L	5348613	5367342		
chr3L	5367342	5377877		
chr3L	5377877	5388412		
chr3L	5388412	5463494		
chr3L	5463494	5530550		
chr3L	5530550	5581553		
chr3L	5581553	5583919		
chr3L	5583919	5603572		
chr3L	5603572	5623224		
chr3L	5623224	5630962		
chr3L	5630962	5674320		
chr3L	5674320	5723574		
chr3L	5723574	5731312		
chr3L	5731312	5739050		
chr3L	5739050	5758702		
chr3L	5758702	5766440		
chr3L	5766440	5780197		
chr3L	5780197	5804517		
chr3L	5804517	5804527		
chr3L	5804527	5804537		
chr3L	5804537	5812868		
chr3L	5812868	5814287		
chr3L	5814287	5816953		
chr3L	5816953	5834256		
chr3L	5834256	5851559		
chr3L	5851559	5890890		
chr3L	5890890	5901735		
chr3L	5901735	5926522		
chr3L	5926522	5974741		
chr3L	5974741	6022959		
chr3L	6022959	6052491		
chr3L	6052491	6058591		
chr3L	6058591	6092770		
chr3L	6092770	6162921		
chr3L	6162921	6191707		
chr3L	6191707	6211857		
chr3L	6211857	6218845		
chr3L	6218845	6258260		
chr3L	6258260	6297675		
chr3L	6297675	6313379		
chr3L	6313379	6317228		
chr3L	6317228	6347713		
chr3L	6347713	6351562		
chr3L	6351562	6413302		
chr3L	6413302	6482432		
chr3L	6482432	6507067		
chr3L	6507067	6561416		
chr3L	6561416	6608375		
chr3L	6608375	6690900		
chr3L	6690900	6694749		
chr3L	6694749	6756489		
chr3L	6756489	6773733		
chr3L	6773733	6798367		
chr3L	6798367	6860107		
chr3L	6860107	6914457		
chr3L	6914457	6953871		
chr3L	6953871	6960928		
chr3L	6960928	6986169		
chr3L	6986169	7006677		
chr3L	7006677	7036749		
chr3L	7036749	7061990		
chr3L	7061990	7101528		
chr3L	7101528	7136333		
chr3L	7136333	7156841		
chr3L	7156841	7177349		
chr3L	7177349	7202590		
chr3L	7202590	7232663		
chr3L	7232663	7262735		
chr3L	7262735	7273778		
chr3L	7273778	7294286		
chr3L	7294286	7294296		
chr3L	7294296	7294306		
chr3L	7294306	7294316		
chr3L	7294316	7304039		
chr3L	7304039	7333093		
chr3L	7333093	7348737		
chr3L	7348737	7357537		
chr3L	7357537	7379886		
chr3L	7379886	7379896		
chr3L	7379896	7381865		
chr3L	7381865	7391065		
chr3L	7391065	7431304		
chr3L	7431304	7465036		
chr3L	7465036	7504076		
chr3L	7504076	7527080		
chr3L	7527080	7534048		
chr3L	7534048	7573088		
chr3L	7573088	7612128		
chr3L	7612128	7635132		
chr3L	7635132	7668864		
chr3L	7668864	7697177		
chr3L	7697177	7725489		
chr3L	7725489	7753802		
chr3L	7753802	7776806		
chr3L	7776806	7789193		
chr3L	7789193	7817505		
chr3L	7817505	7845818		
chr3L	7845818	7852785		
chr3L	7852785	7886517		
chr3L	7886517	7909521		
chr3L	7909521	7916489		
chr3L	7916489	7939493		
chr3L	7939493	7978533		
chr3L	7978533	7985501		
chr3L	7985501	8008505		
chr3L	8008505	8036817		
chr3L	8036817	8059821		
chr3L	8059821	8072208		
chr3L	8072208	8100521		
chr3L	8100521	8123525		
chr3L	8123525	8135911		
chr3L	8135911	8142879		
chr3L	8142879	8149846		
chr3L	8149846	8178159		
chr3L	8178159	8195353		
chr3L	8195353	8202875		
chr3L	8202875	8210398		
chr3L	8210398	8246397		
chr3L	8246397	8258245		
chr3L	8258245	8274791		
chr3L	8274791	8286373		
chr3L	8286373	8312847		
chr3L	8312847	8319362		
chr3L	8319362	8340872		
chr3L	8340872	8381307		
chr3L	8381307	8383893		
chr3L	8383893	8395475		
chr3L	8395475	8416985		
chr3L	8416985	8438495		
chr3L	8438495	8455041		
chr3L	8455041	8505507		
chr3L	8505507	8505517		
chr3L	8505517	8505527		
chr3L	8505527	8509336		
chr3L	8509336	8525361		
chr3L	8525361	8573624		
chr3L	8573624	8583593		
chr3L	8583593	8624103		
chr3L	8624103	8649421		
chr3L	8649421	8697684		
chr3L	8697684	8723002		
chr3L	8723002	8771265		
chr3L	8771265	8781235		
chr3L	8781235	8791655		
chr3L	8791655	8812549		
chr3L	8812549	8841359		
chr3L	8841359	8874087		
chr3L	8874087	8928431		
chr3L	8928431	8951528		
chr3L	8951528	8969294		
chr3L	8969294	8981730		
chr3L	8981730	9020927		
chr3L	9020927	9044024		
chr3L	9044024	9056460		
chr3L	9056460	9084886		
chr3L	9084886	9113313		
chr3L	9113313	9125749		
chr3L	9125749	9190596		
chr3L	9190596	9193372		
chr3L	9193372	9227239		
chr3L	9227239	9266436		
chr3L	9266436	9273432		
chr3L	9273432	9291198		
chr3L	9291198	9308965		
chr3L	9308965	9321401		
chr3L	9321401	9333837		
chr3L	9333837	9356934		
chr3L	9356934	9380030		
chr3L	9380030	9397796		
chr3L	9397796	9410271		
chr3L	9410271	9431761		
chr3L	9431761	9445192		
chr3L	9445192	9454594		
chr3L	9454594	9468025		
chr3L	9468025	9485486		
chr3L	9485486	9506975		
chr3L	9506975	9532579		
chr3L	9532579	9541980		
chr3L	9541980	9547269		
chr3L	9547269	9597132		
chr3L	9597132	9630794		
chr3L	9630794	9648254		
chr3L	9648254	9685945		
chr3L	9685945	9732648		
chr3L	9732648	9752020		
chr3L	9752020	9779694		
chr3L	9779694	9807368		
chr3L	9807368	9826739		
chr3L	9826739	9854413		
chr3L	9854413	9865310		
chr3L	9865310	9918063		
chr3L	9918063	9979119		
chr3L	9979119	10015095		
chr3L	10015095	10025992		
chr3L	10025992	10068541		
chr3L	10068541	10072865		
chr3L	10072865	10083761		
chr3L	10083761	10144817		
chr3L	10144817	10180793		
chr3L	10180793	10216769		
chr3L	10216769	10252745		
chr3L	10252745	10288721		
chr3L	10288721	10316395		
chr3L	10316395	10360674		
chr3L	10360674	10413427		
chr3L	10413427	10466180		
chr3L	10466180	10590887		
chr3L	10590887	10656684		
chr3L	10656684	10692112		
chr3L	10692112	10769950		
chr3L	10769950	10946577		
chr3L	10946577	10946587		
chr3L	10946587	10946597		
chr3L	10946597	10949869		
chr3L	10949869	11028066		
chr3L	11028066	11045322		
chr3L	11045322	11063165		
chr3L	11063165	11077661		
chr3L	11077661	11093129		
chr3L	11093129	11106298		
chr3L	11106298	11130755		
chr3L	11130755	11149568		
chr3L	11149568	11174025		
chr3L	11174025	11214355		
chr3L	11214355	11217294		
chr3L	11217294	11241751		
chr3L	11241751	11254920		
chr3L	11254920	11290783		
chr3L	11290783	11326645		
chr3L	11326645	11356746		
chr3L	11356746	11386846		
chr3L	11386846	11394254		
chr3L	11394254	11407423		
chr3L	11407423	11431880		
chr3L	11431880	11445049		
chr3L	11445049	11486555		
chr3L	11486555	11505368		
chr3L	11505368	11518537		
chr3L	11518537	11548638		
chr3L	11548638	11590144		
chr3L	11590144	11603313		
chr3L	11603313	11627770		
chr3L	11627770	11663632		
chr3L	11663632	11710782		
chr3L	11710782	11735239		
chr3L	11735239	11781213		
chr3L	11781213	11784153		
chr3L	11784153	11797322		
chr3L	11797322	11844472		
chr3L	11844472	11878703		
chr3L	11878703	11960428		
chr3L	11960428	11984377		
chr3L	11984377	12066103		
chr3L	12066103	12104421		
chr3L	12104421	12118205		
chr3L	12118205	12128056		
chr3L	12128056	12140863		
chr3L	12140863	12150714		
chr3L	12150714	12163521		
chr3L	12163521	12170417		
chr3L	12170417	12195107		
chr3L	12195107	12213886		
chr3L	12213886	12265640		
chr3L	12265640	12277211		
chr3L	12277211	12293742		
chr3L	12293742	12335172		
chr3L	12335172	12366684		
chr3L	12366684	12393133		
chr3L	12393133	12409664		
chr3L	12409664	12421235		
chr3L	12421235	12452747		
chr3L	12452747	12489218		
chr3L	12489218	12500790		
chr3L	12500790	12531268		
chr3L	12531268	12533851		
chr3L	12533851	12555341		
chr3L	12555341	12561850		
chr3L	12561850	12583340		
chr3L	12583340	12594911		
chr3L	12594911	12601420		
chr3L	12601420	12607929		
chr3L	12607929	12654319		
chr3L	12654319	12680768		
chr3L	12680768	12707217		
chr3L	12707217	12713726		
chr3L	12713726	12725298		
chr3L	12725298	12736869		
chr3L	12736869	12763318		
chr3L	12763318	12794830		
chr3L	12794830	12801339		
chr3L	12801339	12817715		
chr3L	12817715	12834024		
chr3L	12834024	12868986		
chr3L	12868986	12871534		
chr3L	12871534	12892735		
chr3L	12892735	12918829		
chr3L	12918829	12974483		
chr3L	12974483	12990792		
chr3L	12990792	13002208		
chr3L	13002208	13028302		
chr3L	13028302	13069214		
chr3L	13069214	13083087		
chr3L	13083087	13160824		
chr3L	13160824	13227621		
chr3L	13227621	13256787		
chr3L	13256787	13306284		
chr3L	13306284	13355781		
chr3L	13355781	13364614		
chr3L	13364614	13387049		
chr3L	13387049	13416214		
chr3L	13416214	13465711		
chr3L	13465711	13494877		
chr3L	13494877	13511415		
chr3L	13511415	13525579		
chr3L	13525579	13543012		
chr3L	13543012	13557176		
chr3L	13557176	13564803		
chr3L	13564803	13592110		
chr3L	13592110	13727003		
chr3L	13727003	13799956		
chr3L	13799956	13859231		
chr3L	13859231	13932184		
chr3L	13932184	13957926		
chr3L	13957926	13965417		
chr3L	13965417	13969630		
chr3L	13969630	13990029		
chr3L	13990029	13997520		
chr3L	13997520	14008221		
chr3L	14008221	14024674		
chr3L	14024674	14026346		
chr3L	14026346	14030559		
chr3L	14030559	14047681		
chr3L	14047681	14074500		
chr3L	14074500	14161613		
chr3L	14161613	14206799		
chr3L	14206799	14293912		
chr3L	14293912	14381025		
chr3L	14381025	14405355		
chr3L	14405355	14450541		
chr3L	14450541	14548081		
chr3L	14548081	14581981		
chr3L	14581981	14604974		
chr3L	14604974	14627966		
chr3L	14627966	14650959		
chr3L	14650959	14663339		
chr3L	14663339	14679920		
chr3L	14679920	14682684		
chr3L	14682684	14725905		
chr3L	14725905	14728669		
chr3L	14728669	14735633		
chr3L	14735633	14769348		
chr3L	14769348	14787035		
chr3L	14787035	14804721		
chr3L	14804721	14827714		
chr3L	14827714	14888069		
chr3L	14888069	14948425		
chr3L	14948425	14971417		
chr3L	14971417	14989104		
chr3L	14989104	15028125		
chr3L	15028125	15073203		
chr3L	15073203	15083852		
chr3L	15083852	15108193		
chr3L	15108193	15149507		
chr3L	15149507	15165074		
chr3L	15165074	15187311		
chr3L	15187311	15216220		
chr3L	15216220	15298777		
chr3L	15298777	15367992		
chr3L	15367992	15390229		
chr3L	15390229	15419138		
chr3L	15419138	15448047		
chr3L	15448047	15476956		
chr3L	15476956	15512536		
chr3L	15512536	15528103		
chr3L	15528103	15597317		
chr3L	15597317	15612711		
chr3L	15612711	15622280		
chr3L	15622280	15640051		
chr3L	15640051	15674313		
chr3L	15674313	15700372		
chr3L	15700372	15742921		
chr3L	15742921	15756591		
chr3L	15756591	15774363		
chr3L	15774363	15783932		
chr3L	15783932	15826481		
chr3L	15826481	15860742		
chr3L	15860742	15878514		
chr3L	15878514	15900386		
chr3L	15900386	15909955		
chr3L	15909955	15944217		
chr3L	15944217	15957887		
chr3L	15957887	16004537		
chr3L	16004537	16018208		
chr3L	16018208	16027777		
chr3L	16027777	16085961		
chr3L	16085961	16085971		
chr3L	16085971	16085981		
chr3L	16085981	16087633		
chr3L	16087633	16099816		
chr3L	16099816	16107431		
chr3L	16107431	16115045		
chr3L	16115045	16129560		
chr3L	16129560	16179166		
chr3L	16179166	16274148		
chr3L	16274148	16274158		
chr3L	16274158	16289574		
chr3L	16289574	16348192		
chr3L	16348192	16368955		
chr3L	16368955	16377240		
chr3L	16377240	16395518		
chr3L	16395518	16406288		
chr3L	16406288	16431556		
chr3L	16431556	16432851		
chr3L	16432851	16438650		
chr3L	16438650	16446935		
chr3L	16446935	16467698		
chr3L	16467698	16489095		
chr3L	16489095	16502754		
chr3L	16502754	16539625		
chr3L	16539625	16553285		
chr3L	16553285	16556646		
chr3L	16556646	16565184		
chr3L	16565184	16571160		
chr3L	16571160	16582258		
chr3L	16582258	16593357		
chr3L	16593357	16599333		
chr3L	16599333	16622757		
chr3L	16622757	16624091		
chr3L	16624091	16632629		
chr3L	16632629	16648903		
chr3L	16648903	16672327		
chr3L	16672327	16686264		
chr3L	16686264	16703494		
chr3L	16703494	16731060		
chr3L	16731060	16758627		
chr3L	16758627	16770688		
chr3L	16770688	16793086		
chr3L	16793086	16805146		
chr3L	16805146	16852419		
chr3L	16852419	16855111		
chr3L	16855111	16867172		
chr3L	16867172	16884401		
chr3L	16884401	16906799		
chr3L	16906799	16929197		
chr3L	16929197	16941257		
chr3L	16941257	16993807		
chr3L	16993807	16996499		
chr3L	16996499	17003283		
chr3L	17003283	17036126		
chr3L	17036126	17068969		
chr3L	17068969	17101813		
chr3L	17101813	17139825		
chr3L	17139825	17157054		
chr3L	17157054	17184621		
chr3L	17184621	17201850		
chr3L	17201850	17239862		
chr3L	17239862	17272705		
chr3L	17272705	17295103		
chr3L	17295103	17333115		
chr3L	17333115	17371127		
chr3L	17371127	17388357		
chr3L	17388357	17421200		
chr3L	17421200	17424540		
chr3L	17424540	17426293		
chr3L	17426293	17428045		
chr3L	17428045	17429272		
chr3L	17429272	17436730		
chr3L	17436730	17457384		
chr3L	17457384	17478332		
chr3L	17478332	17482659		
chr3L	17482659	17510202		
chr3L	17510202	17541041		
chr3L	17541041	17548733		
chr3L	17548733	17566317		
chr3L	17566317	17576327		
chr3L	17576327	17600221		
chr3L	17600221	17627876		
chr3L	17627876	17636650		
chr3L	17636650	17664305		
chr3L	17664305	17673079		
chr3L	17673079	17700733		
chr3L	17700733	17709508		
chr3L	17709508	17733402		
chr3L	17733402	17742176		
chr3L	17742176	17784951		
chr3L	17784951	17823965		
chr3L	17823965	17832739		
chr3L	17832739	17863371		
chr3L	17863371	17865329		
chr3L	17865329	17874103		
chr3L	17874103	17882878		
chr3L	17882878	17918053		
chr3L	17918053	17941947		
chr3L	17941947	17958242		
chr3L	17958242	17982136		
chr3L	17982136	18009791		
chr3L	18009791	18014726		
chr3L	18014726	18042381		
chr3L	18042381	18051155		
chr3L	18051155	18075049		
chr3L	18075049	18098944		
chr3L	18098944	18103879		
chr3L	18103879	18112653		
chr3L	18112653	18121428		
chr3L	18121428	18144538		
chr3L	18144538	18146497		
chr3L	18146497	18155271		
chr3L	18155271	18186686		
chr3L	18186686	18262608		
chr3L	18262608	18295628		
chr3L	18295628	18378383		
chr3L	18378383	18391385		
chr3L	18391385	18444216		
chr3L	18444216	18477235		
chr3L	18477235	18530067		
chr3L	18530067	18593010		
chr3L	18593010	18606012		
chr3L	18606012	18639031		
chr3L	18639031	18672051		
chr3L	18672051	18714976		
chr3L	18714976	18738090		
chr3L	18738090	18761204		
chr3L	18761204	18834053		
chr3L	18834053	18872068		
chr3L	18872068	18878853		
chr3L	18878853	18906422		
chr3L	18906422	18919051		
chr3L	18919051	18931407		
chr3L	18931407	18949059		
chr3L	18949059	18977302		
chr3L	18977302	19005545		
chr3L	19005545	19017902		
chr3L	19017902	19046145		
chr3L	19046145	19058501		
chr3L	19058501	19086744		
chr3L	19086744	19115220		
chr3L	19115220	19122228		
chr3L	19122228	19145364		
chr3L	19145364	19157823		
chr3L	19157823	19164830		
chr3L	19164830	19198757		
chr3L	19198757	19227233		
chr3L	19227233	19286855		
chr3L	19286855	19289635		
chr3L	19289635	19302094		
chr3L	19302094	19346699		
chr3L	19346699	19353706		
chr3L	19353706	19387633		
chr3L	19387633	19421559		
chr3L	19421559	19486520		
chr3L	19486520	19489301		
chr3L	19489301	19512438		
chr3L	19512438	19551703		
chr3L	19551703	19580179		
chr3L	19580179	19597977		
chr3L	19597977	19636130		
chr3L	19636130	19637277		
chr3L	19637277	19653653		
chr3L	19653653	19699608		
chr3L	19699608	19720897		
chr3L	19720897	19761940		
chr3L	19761940	19778316		
chr3L	19778316	19794692		
chr3L	19794692	19815981		
chr3L	19815981	19857024		
chr3L	19857024	19868488		
chr3L	19868488	19904617		
chr3L	19904617	19924478		
chr3L	19924478	19938587		
chr3L	19938587	19962531		
chr3L	19962531	19979896		
chr3L	19979896	20000585		
chr3L	20000585	20034365		
chr3L	20034365	20064822		
chr3L	20064822	20072419		
chr3L	20072419	20089784		
chr3L	20089784	20120240		
chr3L	20120240	20150697		
chr3L	20150697	20168062		
chr3L	20168062	20198518		
chr3L	20198518	20225719		
chr3L	20225719	20243084		
chr3L	20243084	20257193		
chr3L	20257193	20297553		
chr3L	20297553	20311662		
chr3L	20311662	20319259		
chr3L	20319259	20352157		
chr3L	20352157	20359755		
chr3L	20359755	20376441		
chr3L	20376441	20376451		
chr3L	20376451	20376461		
chr3L	20376461	20386379		
chr3L	20386379	20408817		
chr3L	20408817	20430704		
chr3L	20430704	20455175		
chr3L	20455175	20484331		
chr3L	20484331	20490353		
chr3L	20490353	20524097		
chr3L	20524097	20534803		
chr3L	20534803	20567591		
chr3L	20567591	20569981		
chr3L	20569981	20580687		
chr3L	20580687	20605159		
chr3L	20605159	20611181		
chr3L	20611181	20644925		
chr3L	20644925	20678669		
chr3L	20678669	20726274		
chr3L	20726274	20760018		
chr3L	20760018	20766040		
chr3L	20766040	20803416		
chr3L	20803416	20805806		
chr3L	20805806	20821101		
chr3L	20821101	20845572		
chr3L	20845572	20870044		
chr3L	20870044	20885339		
chr3L	20885339	20914494		
chr3L	20914494	20920517		
chr3L	20920517	20972614		
chr3L	20972614	21030447		
chr3L	21030447	21030457		
chr3L	21030457	21030467		
chr3L	21030467	21035725		
chr3L	21035725	21056630		
chr3L	21056630	21065447		
chr3L	21065447	21100793		
chr3L	21100793	21136139		
chr3L	21136139	21144955		
chr3L	21144955	21149915		
chr3L	21149915	21173925		
chr3L	21173925	21229869		
chr3L	21229869	21279981		
chr3L	21279981	21283487		
chr3L	21283487	21286429		
chr3L	21286429	21310835		
chr3L	21310835	21338071		
chr3L	21338071	21370520		
chr3L	21370520	21387543		
chr3L	21387543	21425098		
chr3L	21425098	21467761		
chr3L	21467761	21489890		
chr3L	21489890	21517125		
chr3L	21517125	21544361		
chr3L	21544361	21571597		
chr3L	21571597	21598833		
chr3L	21598833	21605535		
chr3L	21605535	21637984		
chr3L	21637984	21670433		
chr3L	21670433	21682349		
chr3L	21682349	21709585		
chr3L	21709585	21736821		
chr3L	21736821	21748736		
chr3L	21748736	21786292		
chr3L	21786292	21813528		
chr3L	21813528	21825443		
chr3L	21825443	21847572		
chr3L	21847572	21874808		
chr3L	21874808	21902044		
chr3L	21902044	21929280		
chr3L	21929280	21961729		
chr3L	21961729	21973644		
chr3L	21973644	21990667		
chr3L	21990667	22007689		
chr3L	22007689	22050351		
chr3L	22050351	22082800		
chr3L	22082800	22099823		
chr3L	22099823	22132272		
chr3L	22132272	22169827		
chr3L	22169827	22181743		
chr3L	22181743	22208979		
chr3L	22208979	22261961		
chr3L	22261961	22273877		
chr3L	22273877	22296006		
chr3L	22296006	22348988		
chr3L	22348988	22396757		
chr3L	22396757	22444526		
chr3L	22444526	22492295		
chr3L	22492295	22504211		
chr3L	22504211	22521233		
chr3L	22521233	22538255		
chr3L	22538255	22560385		
chr3L	22560385	22597940		
chr3L	22597940	22630389		
chr3L	22630389	22652518		
chr3L	22652518	22669541		
chr3L	22669541	22696776		
chr3L	22696776	22718905		
chr3L	22718905	22761568		
chr3L	22761568	22799123		
chr3L	22799123	22811039		
chr3L	22811039	22843488		
chr3L	22843488	22875937		
chr3L	22875937	22918599		
chr3L	22918599	22930515		
chr3L	22930515	22968071		
chr3L	22968071	23005626		
chr3L	23005626	23032862		
chr3L	23032862	23054991		
chr3L	23054991	23077120		
chr3L	23077120	23105313		
chr3L	23105313	23133507		
chr3L	23133507	23161700		
chr3L	23161700	23189893		
chr3L	23189893	23218087		
chr3L	23218087	23246280		
chr3L	23246280	23274473		
chr3L	23274473	23302667		
chr3L	23302667	23330860		
chr3L	23330860	23359053		
chr3L	23359053	23387247		
chr3L	23387247	23415440		
chr3L	23415440	23443633		
chr3L	23443633	23471827		
chr3L	23471827	23500020		
chr3L	23500020	23528213		
chr3L	23528213	23856407		
chr3L	23856407	28110227		
chr3R	0	4174819		
chr3R	4174819	4208469		
chr3R	4208469	4297985		
chr3R	4297985	4301271		
chr3R	4301271	4328612		
chr3R	4328612	4375013		
chr3R	4375013	4402354		
chr3R	4402354	4410635		
chr3R	4410635	4450727		
chr3R	4450727	4465449		
chr3R	4465449	4486480		
chr3R	4486480	4501202		
chr3R	4501202	4541294		
chr3R	4541294	4581385		
chr3R	4581385	4615036		
chr3R	4615036	4636067		
chr3R	4636067	4657099		
chr3R	4657099	4703500		
chr3R	4703500	4749901		
chr3R	4749901	4758182		
chr3R	4758182	4772904		
chr3R	4772904	4806555		
chr3R	4806555	4827586		
chr3R	4827586	4848618		
chr3R	4848618	4863340		
chr3R	4863340	4903431		
chr3R	4903431	4943523		
chr3R	4943523	4951804		
chr3R	4951804	4998205		
chr3R	4998205	5025546		
chr3R	5025546	5059197		
chr3R	5059197	5092847		
chr3R	5092847	5101128		
chr3R	5101128	5165275		
chr3R	5165275	5168561		
chr3R	5168561	5176842		
chr3R	5176842	5197874		
chr3R	5197874	5212596		
chr3R	5212596	5239937		
chr3R	5239937	5260968		
chr3R	5260968	5301060		
chr3R	5301060	5341151		
chr3R	5341151	5355873		
chr3R	5355873	5364155		
chr3R	5364155	5404246		
chr3R	5404246	5430555		
chr3R	5430555	5452637		
chr3R	5452637	5474719		
chr3R	5474719	5492661		
chr3R	5492661	5509818		
